ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009018,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
5009019,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
5009020,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
5009022,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
5009024,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
5009025,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
6153579,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
6153580,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4.0
5009027,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19861,-10843,1,0,0,1,Laborers,2.0
5112862,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19861,-10843,1,0,0,1,Laborers,2.0
5009028,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14450,-2777,1,0,0,0,Laborers,2.0
5009029,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14450,-2777,1,0,0,0,Laborers,2.0
5009031,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1.0
5009032,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1.0
6153669,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1.0
5009033,F,N,N,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2.0
5009034,F,N,N,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2.0
5009035,F,N,N,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2.0
5009036,F,N,N,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2.0
5009037,F,N,N,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2.0
5009038,F,N,N,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2.0
5009039,F,N,Y,2,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14326,-555,1,0,0,0,Core staff,3.0
5009040,F,N,Y,2,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14326,-555,1,0,0,0,Core staff,3.0
5009042,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2.0
5009043,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2.0
5009044,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2.0
5009045,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2.0
5009046,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2.0
5009047,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2.0
6153693,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2.0
5009050,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4.0
5009051,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4.0
5009052,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4.0
5009053,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4.0
5009055,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4.0
5009056,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,1.0
5009057,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,1.0
5009058,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7489,-797,1,0,1,1,Private service staff,1.0
5009060,F,N,Y,0,94500.0,Pensioner,Higher education,Married,House / apartment,-22331,365243,1,0,1,0,,2.0
5009062,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009063,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009064,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009065,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009066,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009067,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009068,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009069,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009070,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0
5009071,F,Y,Y,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2.0
5009072,F,Y,Y,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2.0
6153722,F,Y,Y,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2.0
5009074,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,3.0
5009075,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,3.0
5009078,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,With parents,-14122,-1286,1,0,0,0,Drivers,3.0
5009079,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2.0
5009080,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2.0
5009081,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2.0
5009083,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2.0
5009084,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2.0
6153724,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2.0
6153738,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2.0
5009088,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4.0
5009089,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4.0
6153739,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4.0
6153740,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4.0
5009090,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-12628,-4025,1,0,0,0,Drivers,2.0
5009092,M,Y,Y,1,765000.0,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3.0
5009094,M,Y,Y,1,765000.0,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3.0
5009095,M,Y,Y,1,765000.0,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3.0
6153741,M,Y,Y,1,765000.0,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3.0
5009096,F,N,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3.0
5009097,F,N,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3.0
5009098,F,N,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3.0
5009099,F,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,1.0
5009100,F,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,1.0
5009103,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4.0
5009104,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4.0
5009105,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4.0
5009106,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4.0
5112876,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,-12859,-4056,1,0,1,0,Drivers,4.0
5009108,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,1,0,0,0,Security staff,2.0
5009109,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,1,0,0,0,Security staff,2.0
5009110,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-8842,-312,1,0,0,1,High skill tech staff,2.0
5009116,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009117,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009120,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009122,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009123,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009124,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009125,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009126,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009127,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009128,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009129,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009130,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009131,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
6153757,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0
5009133,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009134,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009135,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009136,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009137,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009138,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009139,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009140,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,1,0,0,0,,1.0
5009141,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,1,1,1,0,Managers,2.0
5009142,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,1,1,1,0,Managers,2.0
5009143,M,Y,N,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,1,0,0,0,,2.0
5009144,M,Y,N,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,1,0,0,0,,2.0
5009145,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2.0
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2.0
5009147,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2.0
5009149,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2.0
5009150,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2.0
6153802,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2.0
6153803,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2.0
5009151,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009152,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009153,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009154,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009155,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009156,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009157,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009158,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009159,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009160,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009161,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009162,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5009163,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2.0
5009164,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2.0
5009165,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2.0
5009166,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2.0
5009168,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2.0
6153804,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2.0
5009170,F,Y,N,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22877,365243,1,0,1,1,,2.0
5009177,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5009178,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5009179,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5009180,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5009181,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5009182,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5009183,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
6153806,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5009186,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009187,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009188,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009189,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009190,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009191,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009192,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009193,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0
5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2.0
5009196,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2.0
