Car Ownership,Property Ownership,Number of Children,Annual Income,Income Category,Education Level,Marital Status,Housing Type,Age (Days),Employment Duration (Days),Work Phone,Phone,Email,Occupation,Family Size,Approved,Prediction,Actual,Explanation,Reason
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size, -0.85.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size, -0.85."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Family Size, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Family Size, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Family Size, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Family Size, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Family Size, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Family Size, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, Family Size, -1.05.","This application was approved due to Housing Type, Number of Children, Annual Income, Family Size, -1.05."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Family Size.","This application was approved due to Housing Type, Number of Children, -1.05, Family Size."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, -0.85.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, -0.85."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,1,Approved,Approved,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, -0.85.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, -0.85."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,0,Approved,Denied,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, -0.85.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income, -0.85."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,0,Approved,Denied,"This application was approved due to Housing Type, Number of Children, -1.05, Annual Income.","This application was approved due to Housing Type, Number of Children, -1.05, Annual Income."
0,1,0,297000.0,0,5,3,4,42,3234.0,0.0,0.0,0.0,8,1.0,0,Approved,Denied,"This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size.","This application was approved due to Housing Type, Number of Children, Annual Income, -1.05, Family Size."
0,0,0,157500.0,0,1,1,1,37,4846.0,0.0,1.0,0.0,6,2.0,1,Approved,Approved,"This application was approved due to Property Ownership, Employment Duration (Days), Number of Children, Marital Status, -0.64, -0.85, -0.61, Family Size.","This application was approved due to Property Ownership, Employment Duration (Days), Number of Children, Marital Status, -0.64, -0.85, -0.61, Family Size."
0,0,0,157500.0,0,1,1,1,37,4846.0,0.0,1.0,0.0,6,2.0,1,Approved,Approved,"This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61, Family Size.","This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61, Family Size."
0,0,0,157500.0,0,1,1,1,37,4846.0,0.0,1.0,0.0,6,2.0,1,Approved,Approved,"This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61, -0.85.","This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61, -0.85."
0,0,0,157500.0,0,1,1,1,37,4846.0,0.0,1.0,0.0,6,2.0,1,Approved,Approved,"This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61.","This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61."
0,0,0,157500.0,0,1,1,1,37,4846.0,0.0,1.0,0.0,6,2.0,1,Approved,Approved,"This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61.","This application was approved due to Property Ownership, Employment Duration (Days), Marital Status, Number of Children, -0.64, -0.61."
0,1,0,135000.0,4,5,1,1,42,1408.0,1.0,1.0,0.0,4,2.0,1,Denied,Approved,"This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85, Family Size.","This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85, Family Size."
0,1,0,135000.0,4,5,1,1,42,1408.0,1.0,1.0,0.0,4,2.0,1,Denied,Approved,"This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85, Family Size.","This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85, Family Size."
0,1,0,135000.0,4,5,1,1,42,1408.0,1.0,1.0,0.0,4,2.0,1,Denied,Approved,"This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85.","This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85."
0,1,0,135000.0,4,5,1,1,42,1408.0,1.0,1.0,0.0,4,2.0,1,Denied,Approved,"This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85.","This application was denied due to -1.62, Email, Housing Type, Car Ownership, Occupation, -0.85."
0,1,1,225000.0,4,5,1,1,28,2808.0,0.0,0.0,0.0,18,3.0,1,Denied,Approved,"This application was denied due to Email, -1.62, -0.13, Housing Type, -0.57, Work Phone, Car Ownership, -0.27, Phone, Age (Days), -0.20.","This application was denied due to Email, -1.62, -0.13, Housing Type, -0.57, Work Phone, Car Ownership, -0.27, Phone, Age (Days), -0.20."
0,1,1,225000.0,4,5,1,1,28,2808.0,0.0,0.0,0.0,18,3.0,1,Denied,Approved,"This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.27, Age (Days), -0.20.","This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.27, Age (Days), -0.20."
0,1,1,225000.0,4,5,1,1,28,2808.0,0.0,0.0,0.0,18,3.0,1,Denied,Approved,"This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.27, Age (Days), -0.20.","This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.27, Age (Days), -0.20."
0,1,1,225000.0,4,5,1,1,28,2808.0,0.0,0.0,0.0,18,3.0,1,Denied,Approved,"This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, Work Phone, -0.27, Car Ownership, -0.20, Age (Days), Phone.","This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, Work Phone, -0.27, Car Ownership, -0.20, Age (Days), Phone."
1,1,0,135000.0,4,5,1,1,48,1712.0,0.0,0.0,0.0,8,2.0,1,Approved,Approved,"This application was approved due to -0.77, Marital Status, -0.81, Number of Children, -1.05, -0.61.","This application was approved due to -0.77, Marital Status, -0.81, Number of Children, -1.05, -0.61."
1,1,0,135000.0,4,5,1,1,48,1712.0,0.0,0.0,0.0,8,2.0,1,Approved,Approved,"This application was approved due to -0.77, Marital Status, Number of Children, -0.81, -1.05, -0.61.","This application was approved due to -0.77, Marital Status, Number of Children, -0.81, -1.05, -0.61."
1,1,0,135000.0,4,5,1,1,48,1712.0,0.0,0.0,0.0,8,2.0,1,Approved,Approved,"This application was approved due to -0.77, Marital Status, Number of Children, -0.81, -1.05, -0.61, -0.15.","This application was approved due to -0.77, Marital Status, Number of Children, -0.81, -1.05, -0.61, -0.15."
1,1,0,135000.0,4,5,1,1,48,1712.0,0.0,0.0,0.0,8,2.0,1,Approved,Approved,"This application was approved due to -0.77, Marital Status, Number of Children, -0.81, -1.05, -0.61, Family Size.","This application was approved due to -0.77, Marital Status, Number of Children, -0.81, -1.05, -0.61, Family Size."
